99 20414 979 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0.0003989
100 16143 1113 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0.000421704
101 17339 1664 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0.000426034
102 24347 1295 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0.000160025
103 7328 839 0 0 1 1 0 0 0 1 0 1 1 0 1 0 1 0.000676243
104 14938 1095 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0.000189795
105 14899 1044 0 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0.000444863
106 8780 389 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0.000628318
107 2390 89 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000136444
108 23281 1712 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.000149725
109 10604 488 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0.000329544
110 13211 867 1 1 1 1 0 1 0 0 1 0 0 0 0 1 1 0.000282117
111 19936 1519 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0.000169027
112 17118 1215 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0.000298546
113 16532 1094 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0.00035775
114 21987 2152 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.000157681
115 19123 1856 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000100294
116 16775 1121 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0.000751617
117 14266 744 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0.000271221
118 15074 1299 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0.000228851
119 11394 284 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 0.000325699
120 18162 1302 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0.000215395
121 20020 1632 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0.000152876
122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000125
123 3475 132 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 8.6854e-05
124 21345 1434 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0.000223024
125 16267 1224 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0.000249401
126 15145 710 1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0.000617206
127 17632 2045 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.000155581
128 13490 1316 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0.000282158
129 11035 1082 1 1 0 0 1 0 1 1 1 0 0 0 0 1 1 0.000543202
130 18327 1084 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0.000327621
131 7866 297 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0.000268735
132 13306 548 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 0.000399438
133 16547 894 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0.000258518
134 4437 42 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 6.769e-05
135 13198 977 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 0.000277925
136 16437 1579 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0.000177906
137 3220 112 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0.000170168
138 17999 1612 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0.000151938
139 12560 702 1 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0.000498048
140 3286 171 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0.000158575
141 7915 192 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0.000216716
142 15829 532 1 1 0 1 1 1 1 0 1 0 0 1 1 1 0 0.000389593
143 4392 146 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0.00017513
144 13310 524 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0.000434363
145 16262 842 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0.000644281
146 18832 1133 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0.000304249
147 16020 1065 0 1 1 1 1 0 1 0 0 0 1 1 1 1 1 0.000522243
148 17985 1749 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0.00013493
149 9785 555 0 0 0 1 0 1 1 1 1 0 0 0 1 1 0 0.000512554
150 13653 1459 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0.000161968
151 1427 47 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4.7764e-05
152 13036 653 0 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0.000378344
153 14377 550 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0.000670383
154 13185 670 1 0 0 1 1 1 0 1 0 0 0 0 1 1 1 0.000540479
155 4662 133 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0.000139039
156 16569 1266 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0.000141664
157 17977 1531 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0.000225527
158 10533 464 0 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0.000694871
159 11394 354 0 1 0 1 0 0 0 0 0 1 1 0 1 1 0 0.000283098
160 15581 1471 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0.000200426
161 14069 698 1 1 0 1 1 0 0 0 0 1 1 1 0 0 1 0.000515364
162 11804 584 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0.000449555
163 8296 411 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0.000301581
164 9085 661 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0.000867529
165 13687 1334 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0.000191895
166 12304 434 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0.000425008
167 20819 1703 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0.000164042
168 2775 29 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 5.3324e-05
169 19110 1361 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0.00028706
170 13083 620 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 0.000435066
171 6994 210 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0.000292392
172 16108 1088 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 9.4175e-05
173 19348 1251 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.000209067
174 18571 1087 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0.000275331
175 16561 1235 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0.000289747
176 15478 1162 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0.000307382
177 8217 310 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0.000382877
178 15713 995 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0.000146105
179 7053 473 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0.000432992
180 12637 1117 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 0.000682128
181 9056 417 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0.000355145
182 14687 751 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0.000358277
183 6166 263 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0.000283431
184 13397 1084 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 0.000614971
185 9293 575 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0.000708608
186 15526 1037 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0.00021594
187 13033 412 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0.00039708
188 21645 1426 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.000147379
189 20523 1948 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 8.5366e-05
190 15391 1958 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 7.528e-05
191 12889 1018 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0.00054191
192 10947 483 0 0 0 1 1 0 0 0 1 0 1 1 1 0 1 0.000334046
193 17315 995 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0.000379284
194 17065 1467 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.000160706
195 15401 840 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0.000243164
196 14957 841 0 1 0 1 0 0 1 1 1 1 0 1 1 0 1 0.000750046
197 9796 358 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0.000254687
198 7728 164 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0.000262889
199 16316 1280 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 0.00029582
200 22810 1550 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000195842
201 7626 357 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0.000494497
202 11020 429 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0.000447931
203 17315 1586 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000132994
204 16962 1517 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0.000149289
205 12286 1059 1 1 1 1 0 1 1 0 0 0 1 1 0 1 1 0.000504234
206 15246 1075 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0.000816625
207 9971 486 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 0.000253226
208 17115 973 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0 0.000220727
209 9031 348 1 1 0 1 1 1 1 0 0 1 0 1 0 0 0 0.000829515
210 5985 125 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0.000135945
211 12279 891 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0.000658275
212 13221 716 1 1 1 1 0 0 0 0 1 0 0 1 1 0 1 0.000692623
213 11725 827 1 0 1 1 0 1 0 0 1 0 1 1 0 0 0 0.001150765
214 21292 1665 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0.000197541
215 17970 776 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 0.000334669
216 15436 1292 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0.000295507
217 11138 434 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0.000469444
218 8222 334 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0.000363474
219 18674 824 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0.000325564
220 21144 1134 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0.000137932
221 18649 1887 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.000449774
222 17496 1446 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0.000240833
223 13553 532 1 0 1 0 0 1 1 1 0 1 0 1 1 1 0 0.000325517
224 4496 65 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0.000146799
225 19544 1655 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.000205293
226 14087 1976 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0.000159155
227 14215 1522 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0.0002043
228 11239 727 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0.000649069
229 16060 1965 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0.000661102
230 2326 109 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5.419e-05
231 12498 562 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0.00073024
232 18621 1110 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 0.000656988
233 11250 1640 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0.00031804
234 16863 1427 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 0.000302949
235 12695 705 1 1 0 0 1 0 0 0 0 1 1 0 1 1 1 0.000849842
236 18585 1207 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.0001891
237 2106 19 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 7.7842e-05
238 16830 1466 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0.000364369
239 507 33 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 8.5471e-05
240 13378 565 1 1 0 1 0 1 0 1 1 1 1 0 0 1 0 0.000620414
241 4909 125 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0.000148912
242 1630 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.000144697
243 14213 858 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 0.000672034
244 8541 527 0 0 1 0 1 0 1 0 0 1 1 1 1 1 0 0.000511816
245 11642 1946 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 8.1256e-05
246 23596 992 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0.000275487
247 13556 642 1 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0.000544609
248 16789 1680 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0.000189437
249 13345 1521 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0.000144106
250 19272 1321 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0.000131565
251 16040 1461 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.000240563
252 12367 964 0 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0.000543081
253 12367 1327 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0.000150589
254 10550 389 0 1 1 1 0 0 1 0 0 1 1 0 0 1 0 0.000617785
255 16652 1236 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 0.000684679
256 18125 963 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0.000198388
257 12065 642 0 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0.000295935
258 19787 1700 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 9.9846e-05
259 9993 398 0 0 0 1 0 1 1 1 0 0 1 1 0 0 1 0.000329102
260 8533 255 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0.000351873
261 20102 1629 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 7.7242e-05
262 3735 35 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0.000125247
263 15911 1063 0 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0.000498103
264 5347 424 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0.000535236
265 9338 900 1 0 0 1 0 1 1 1 0 1 0 1 0 1 0 0.000468927
266 18933 1782 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.00014708
267 11595 427 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0.000499346
268 6500 383 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0.000492677
269 16025 1220 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0.000227799
270 19454 1545 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 8.3445e-05
271 15354 1852 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0.000290664
272 18458 1749 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.000102959
273 18824 1687 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000179111
274 6352 55 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0.000154586
275 11143 806 1 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0.000301748
276 22233 1387 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.000118601
277 15858 1427 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0.000154373
278 18149 1295 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0.000234378
279 9986 467 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0.000434569
280 22469 1507 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0.000148619
281 15534 1186 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.4474e-05
282 17136 1080 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 0.000574329
283 14404 734 1 0 0 1 0 1 1 1 1 0 1 0 0 1 1 0.000542713
284 9120 1096 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0.000278297
285 8336 372 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0.000391315
286 19612 1314 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 9.483e-05
287 17244 698 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0.000542138
288 17499 1604 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0.000192818
289 16460 1140 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0.000163467
290 17688 916 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0.000198179
291 3542 116 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0.000164211
292 14234 1432 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0.000119746
293 19570 1161 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0.000220002
294 17331 1558 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0.000284684
295 25129 1524 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.000166561
296 7077 464 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0.000302444
297 11848 127 1 1 0 1 1 0 0 0 1 1 0 1 0 0 1 0.000247293
298 15974 1527 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0.000110307
299 17606 1416 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0.000182674
300 9819 342 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0.000292476
301 6634 604 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0.000805113
302 4742 127 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0.000148114
303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.299e-05
304 16437 860 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 0.000487367
305 18449 1567 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.000117178
306 21261 1811 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000174036
307 7185 146 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 0.000167466
308 19712 1397 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.000144264
309 14719 1187 1 0 1 1 1 0 0 0 1 0 1 1 0 1 1 0.000546939
310 8550 466 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0.000605645
311 19873 1206 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.000238062
312 13122 907 0 1 1 1 1 1 0 0 1 0 0 1 0 1 1 0.000348706
313 6751 496 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0.000415826
314 15347 1756 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0.000175329
315 11644 727 0 1 0 0 0 1 0 1 1 1 0 1 1 0 1 0.001327872
316 4397 123 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0.000162361
317 13687 724 0 1 0 0 1 1 1 0 1 1 0 0 0 1 1 0.000581565
318 18496 1249 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0.000304584
319 6807 539 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0.000384755
320 9150 484 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0.000721729
321 13264 1142 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0.000336196
