121 5100 398 1 1 1 0 1 0 0 0 1 1 0.000529603
122 4771 262 0 0 0 0 1 1 0 1 0 0 0.000275628
123 7129 545 0 0 1 1 0 1 0 0 0 1 0.000401797
124 11348 671 1 1 1 1 1 0 1 0 1 1 0.000440774
125 10056 772 1 1 1 1 0 1 1 1 0 1 0.000364467
126 11660 1208 1 1 1 1 0 1 1 1 1 1 0.000417877
127 6274 277 1 0 1 1 0 0 1 0 1 0 0.000459555
128 9145 1079 0 1 1 1 0 1 1 1 1 1 0.00049242
129 9399 818 1 1 1 1 1 0 1 1 1 0 0.000477604
130 7498 497 0 1 0 0 1 1 1 0 0 1 0.000382639
131 12822 1465 1 1 1 1 1 0 1 0 1 1 0.000489096
132 9701 513 1 0 0 1 1 0 1 1 1 0 0.00045865
133 2827 115 0 0 1 0 0 0 0 0 0 1 0.000489229
134 9197 403 1 0 1 1 0 0 1 1 0 1 0.000425319
135 15098 612 0 1 1 1 1 1 1 1 1 1 0.000585838
136 3308 66 1 0 0 0 1 1 0 0 0 0 0.000388232
137 7720 332 0 0 0 1 1 0 1 1 0 1 0.000475064
138 1615 34 0 0 0 0 0 0 0 0 0 1 0.000691229
139 8915 673 1 0 0 1 0 0 0 1 1 1 0.000575608
140 11362 1059 1 1 1 1 0 1 0 0 1 1 0.000554666
141 6203 398 1 1 0 0 0 1 0 0 0 1 0.000348381
142 13150 937 0 1 1 1 1 1 1 1 0 1 0.000409248
143 4007 175 0 0 1 1 0 0 0 0 0 1 0.000412896
144 8981 786 1 0 1 0 1 1 1 1 0 1 0.000437007
145 10499 340 0 1 0 0 1 1 1 1 0 1 0.000453681
146 4274 192 1 0 0 0 0 0 0 0 1 0 0.000411358
147 8841 1140 1 1 1 0 1 1 1 1 0 1 0.000503666
148 7575 510 0 0 0 1 1 0 1 1 0 0 0.000468742
149 11998 1386 1 0 1 1 0 1 1 1 1 1 0.000868777
150 10354 284 0 1 1 0 1 1 0 1 0 1 0.000557515
151 2974 186 0 0 1 0 0 0 0 0 0 1 0.000369468
152 7360 75 1 0 0 0 1 0 1 1 0 0 0.000422166
153 8733 565 1 0 0 1 1 1 0 1 0 1 0.000416805
154 5589 287 1 0 0 1 0 0 1 0 1 0 0.00041963
155 12273 687 1 0 1 0 1 0 1 1 1 1 0.000450448
156 7476 370 0 1 1 0 1 1 0 0 1 0 0.000360249
157 11740 686 0 1 1 1 0 1 1 0 1 1 0.000464676
158 9216 435 0 1 1 1 0 0 1 1 1 0 0.00043763
159 10007 768 0 1 0 1 1 0 0 1 1 1 0.000497558
160 15810 1001 1 1 1 1 1 1 1 0 1 0 0.000448404
161 8109 652 0 1 1 1 1 0 1 1 1 1 0.000535591
162 7967 762 1 1 1 1 1 0 0 1 0 1 0.000523523
163 5777 208 1 1 0 0 1 1 0 0 0 1 0.000444594
164 4943 344 1 0 0 1 0 0 0 0 0 1 0.000398158
165 9228 909 1 1 0 1 1 1 1 1 1 1 0.000441564
166 8178 212 0 0 1 0 1 0 0 1 0 1 0.000375978
167 5217 142 1 0 1 0 0 0 1 0 0 0 0.000461199
168 13942 1336 1 1 1 1 1 1 0 1 1 0 0.000394937
169 11756 826 1 0 1 0 0 1 1 0 1 1 0.000785421
170 12830 997 1 1 1 1 1 1 0 1 0 1 0.000381672
171 10141 915 0 1 1 0 1 0 0 1 1 1 0.000871146
172 9867 959 1 1 0 1 1 1 0 1 1 0 0.000498393
173 2078 8 0 0 1 0 0 0 0 0 0 0 0.000500695
174 5584 225 0 0 1 1 0 0 1 0 1 0 0.000641236
175 8226 599 1 1 0 1 1 0 0 1 1 0 0.000568879
176 3713 557 0 0 1 1 0 1 1 0 1 0 0.000384642
177 8132 536 1 0 0 0 0 1 0 1 1 0 0.000512996
178 11821 874 1 1 0 0 1 1 1 1 0 1 0.000479343
179 8807 595 1 0 0 1 0 1 0 1 1 1 0.000436598
180 15388 1039 1 1 1 0 1 1 1 1 1 1 0.000433512
181 8183 513 1 0 1 0 0 1 1 0 1 1 0.000457311
182 10612 952 1 0 1 1 1 1 1 0 1 0 0.00046575
183 7239 689 0 1 0 1 1 0 1 0 0 1 0.000488565
184 11773 802 1 0 1 1 1 1 1 1 0 1 0.00034157
185 8236 676 0 1 1 1 1 0 0 1 1 1 0.000509635
186 9245 481 1 1 1 1 1 0 0 0 0 0 0.000449073
187 7919 478 0 0 0 1 1 1 1 0 1 0 0.000371147
188 12254 621 1 1 1 0 1 1 0 0 0 1 0.000423106
189 15926 683 1 1 1 1 0 1 1 1 1 1 0.000577431
190 5072 66 0 0 1 1 0 0 0 0 0 1 0.000643457
191 2824 132 0 0 1 0 0 0 0 0 0 1 0.00046009
192 15090 1276 1 1 1 1 1 1 1 1 0 1 0.000385269
193 11650 997 1 1 1 1 1 1 1 0 0 1 0.000511815
194 13622 857 0 1 1 1 1 1 1 1 1 1 0.000394144
195 11574 882 0 1 1 1 1 1 1 0 1 1 0.000849805
196 4529 198 0 0 1 0 0 0 0 0 1 1 0.000362862
197 14131 570 1 1 1 1 1 1 1 1 1 0 0.000450924
198 11274 894 1 0 1 1 1 1 1 1 1 0 0.000364097
199 8484 1002 1 1 1 1 1 0 1 1 1 1 0.000466545
200 5986 356 1 1 1 0 0 0 1 1 0 1 0.000510934
201 12123 762 0 1 1 1 1 1 1 1 0 1 0.000463699
202 2258 32 1 0 0 0 0 0 0 0 0 0 0.000497258
203 10599 647 1 0 1 1 0 0 1 1 1 0 0.000527992
204 2604 167 0 0 0 0 0 0 0 0 1 1 0.000474843
205 7983 473 1 1 0 0 1 0 1 0 1 0 0.000612178
206 7379 769 0 1 0 1 1 1 1 1 0 0 0.00048218
207 10139 965 1 1 0 1 1 1 1 1 1 1 0.000418248
208 4356 195 0 0 0 1 1 1 0 0 0 1 0.000619165
209 7204 793 1 1 0 1 0 1 1 1 1 1 0.00040297
210 11227 518 0 0 1 1 1 0 1 1 1 0 0.000499263
211 0 0 0 0 0 0 0 0 0 0 0 0 0.000434497
212 5460 98 1 0 1 0 0 0 1 0 1 0 0.000436714
213 10576 766 1 1 0 1 1 0 1 1 1 1 0.00089406
214 11026 800 0 0 1 1 1 0 1 1 0 1 0.000367233
215 10389 929 1 0 1 1 0 1 0 1 1 1 0.000450832
216 11349 985 1 0 1 1 1 0 1 1 1 0 0.000471866
217 9627 652 0 1 1 0 1 1 1 1 1 1 0.000474739
218 3161 234 0 0 1 0 0 0 0 1 1 0 0.000794543
219 2301 25 0 0 0 0 1 0 0 0 0 0 0.000481496
220 1200 4 0 0 0 0 0 0 1 0 0 0 0.000384884
221 5469 247 0 1 0 1 0 0 0 1 1 0 0.00041509
222 11996 1302 0 1 1 1 1 1 1 1 1 1 0.000508321
223 2283 8 0 0 0 0 0 0 0 0 0 1 0.000476941
224 11521 920 1 0 1 0 1 1 1 1 1 1 0.000421247
225 11274 415 1 0 1 0 0 1 0 1 1 1 0.000436254
226 15336 1380 1 1 1 1 1 1 1 1 0 1 0.00059384
227 510 58 0 1 1 0 0 0 0 0 0 0 0.000340728
228 4779 18 1 0 0 0 0 1 0 0 0 1 0.000478277
229 14013 830 1 1 1 0 1 1 0 1 1 1 0.000370162
230 9928 491 1 1 0 1 0 1 1 1 0 1 0.000537541
231 10738 685 1 0 1 0 1 1 0 1 1 1 0.000461142
232 7899 484 0 1 0 1 0 1 0 1 0 0 0.000686909
233 9164 479 1 0 0 1 0 1 1 1 0 1 0.000463776
234 2178 3 0 0 0 0 0 0 0 0 1 0 0.000445499
235 8221 166 0 0 1 0 0 1 0 1 0 1 0.000356027
236 11419 1004 1 1 1 1 1 1 0 1 1 1 0.000496503
237 11504 575 1 1 1 1 0 1 1 1 0 0 0.00043731
238 7227 263 1 0 0 0 1 0 0 1 1 0 0.000772879
239 5669 153 0 1 0 1 0 0 0 0 1 0 0.000396379
240 14326 1009 1 1 1 0 1 1 1 1 1 1 0.000453159
241 9108 480 1 1 0 0 0 1 1 1 0 1 0.000394667
242 13477 1198 0 1 1 0 1 1 1 1 1 1 0.000442119
243 10182 961 1 1 0 1 1 1 1 1 1 0 0.00067888
244 6419 145 0 1 1 0 1 0 1 1 0 0 0.000478002
245 2059 52 0 0 1 0 1 0 0 0 0 0 0.000489934
246 13196 950 1 1 1 0 1 1 0 1 1 1 0.000378434
247 10898 565 0 1 1 0 0 1 0 1 1 0 0.000381989
248 2775 29 0 0 0 0 0 0 0 1 0 1 0.000433007
249 10614 802 0 1 1 0 1 1 1 0 0 1 0.00048341
250 3025 111 0 0 0 1 0 0 0 0 0 1 0.000570072
251 2878 70 0 0 0 1 0 0 0 1 0 1 0.000398577
252 6854 275 1 0 0 1 0 0 1 0 1 0 0.000360333
253 4367 113 0 0 0 0 1 1 1 0 0 0 0.000506438
254 9113 151 1 0 0 1 1 1 0 1 0 0 0.000465606
255 15225 1002 1 1 1 1 1 0 1 1 1 1 0.000475063
256 10873 1033 0 1 1 1 1 1 1 1 1 1 0.000439557
257 10400 880 1 1 0 1 1 0 1 1 1 1 0.000390436
258 7428 510 0 0 1 0 0 1 1 1 1 0 0.000364829
259 8198 823 0 1 0 0 1 0 1 1 0 1 0.000531532
260 4683 392 0 0 0 0 1 0 1 0 1 0 0.000609294
261 2872 46 0 1 1 0 0 0 0 0 0 0 0.000420998
262 6488 302 1 0 1 0 0 0 1 1 1 1 0.000393745
263 8270 875 1 1 1 0 0 1 1 1 0 1 0.000451126
264 7584 300 0 0 1 0 0 1 0 0 1 1 0.000397557
265 13839 775 0 1 0 1 1 1 0 1 1 1 0.000540719
266 13267 932 1 1 1 1 0 1 1 1 1 1 0.000446945
267 6985 358 1 1 1 0 0 0 1 0 0 0 0.000464132
268 1960 45 0 0 0 0 0 0 0 0 0 1 0.000416052
269 6553 308 0 0 1 1 0 1 0 0 1 1 0.000508925
270 7263 283 1 0 1 0 0 1 0 1 0 0 0.000448204
271 5660 230 0 0 1 0 0 1 0 0 1 1 0.000432446
272 7189 293 0 1 0 1 0 0 0 1 0 1 0.000470317
273 5371 258 0 1 0 1 1 0 1 0 0 0 0.000396204
274 8721 668 1 1 0 1 1 1 1 0 1 1 0.00039217
275 11762 955 1 1 1 1 0 1 1 1 0 1 0.000461285
276 7506 1159 1 1 1 1 1 1 1 0 1 1 0.000466275
277 12725 1189 1 1 0 1 1 1 1 1 1 0 0.000586638
278 6570 405 1 0 0 1 1 0 1 0 0 0 0.000472103
279 12154 1043 1 1 1 1 0 1 1 1 1 1 0.000480498
280 775 6 0 0 0 0 0 0 1 0 0 0 0.000460998
281 13913 771 1 1 1 1 1 0 1 1 1 1 0.00044007
282 14852 737 1 1 1 0 1 1 1 1 1 1 0.000617544
283 8637 542 1 1 1 0 1 1 0 1 0 0 0.000391595
284 10883 570 1 1 0 1 1 1 1 0 1 1 0.000523712
285 12174 713 0 1 1 0 0 1 1 1 1 1 0.000495502
286 2873 75 0 0 0 0 0 0 0 1 0 1 0.000434965
287 2319 48 0 0 0 1 0 0 0 0 0 0 0.000432562
288 8004 673 1 1 1 1 0 1 0 1 1 0 0.000497654
289 9903 949 1 1 1 1 1 0 1 1 1 1 0.000640205
290 10142 726 1 0 1 1 1 1 0 1 0 1 0.000389417
291 10493 722 1 1 0 1 1 1 1 0 1 0 0.000442106
292 6818 199 1 1 0 0 0 1 0 0 1 0 0.000538599
293 6378 479 0 1 1 1 0 0 0 1 1 0 0.000362222
294 12113 917 1 1 1 0 1 1 1 1 1 1 0.000780173
295 11140 1111 1 0 1 1 0 1 1 1 1 1 0.000442354
296 11641 1289 1 1 1 0 1 0 1 1 1 1 0.000533679
297 3071 209 0 1 0 0 0 0 1 0 0 0 0.000351839
298 9105 596 1 0 1 0 1 1 1 1 1 0 0.000599176
299 8798 626 1 1 1 1 0 0 1 1 1 0 0.000919499
300 13150 1220 1 1 1 1 1 0 1 1 1 0 0.00093466
301 7984 398 0 0 1 0 0 0 1 0 1 1 0.000382455
302 0 0 0 0 0 0 0 0 0 0 0 0 0.000431503
303 6515 578 0 1 1 0 0 1 1 1 1 0 0.000435967
304 867 2 0 0 0 0 0 0 0 1 0 0 0.000528144
305 5502 153 0 0 1 1 0 1 1 0 0 0 0.00062048
306 14158 755 1 1 1 1 1 1 1 0 1 1 0.000350641
307 9536 443 0 1 1 0 1 0 1 1 0 1 0.000539995
308 6377 578 0 1 1 1 0 0 0 1 1 1 0.000469254
309 6697 200 0 0 0 0 0 0 1 1 1 1 0.000441813
310 4515 73 0 1 0 1 0 0 0 0 0 0 0.000376462
311 12838 1360 1 1 1 1 1 0 1 1 1 1 0.00051669
312 15045 736 1 1 1 1 1 1 1 1 1 0 0.000407376
313 8961 311 1 1 1 1 1 0 0 0 0 0 0.000405284
314 12926 1036 1 1 1 1 1 1 1 0 1 1 0.000418259
315 8678 788 1 0 0 0 1 1 0 1 1 0 0.000512817
316 13835 1113 0 1 1 1 1 1 0 1 1 1 0.000424202
317 4692 132 1 0 0 0 1 1 0 0 0 0 0.000800249
318 9202 868 1 1 1 1 1 0 1 1 1 0 0.000350625
319 10244 813 1 0 0 1 1 1 1 1 1 1 0.000354777
320 5610 241 0 1 0 0 1 1 0 0 1 0 0.000456346
321 6395 285 1 1 1 0 1 0 0 0 0 1 0.000546772
322 6998 733 0 1 1 1 1 0 1 1 1 1 0.000444497
323 8172 221 0 1 1 1 0 1 1 0 1 0 0.000385335
324 13192 609 1 0 1 1 1 1 0 1 0 1 0.000418492
325 5058 448 0 0 1 0 0 1 1 1 1 0 0.000454947
326 14609 903 1 0 1 1 1 1 0 1 0 1 0.000330738
327 13633 771 1 0 1 1 1 0 0 1 1 1 0.000441039
328 12671 852 0 1 1 1 1 1 1 0 1 1 0.000396567
329 7140 295 0 0 1 1 1 0 1 0 1 1 0.000526823
330 10192 1282 1 1 1 1 1 1 1 1 1 0 0.000446789
331 8573 766 0 0 1 1 0 0 0 1 0 1 0.00053879
332 7824 369 1 0 1 1 1 0 0 0 0 1 0.00061288
333 6351 188 1 0 0 0 1 0 0 0 1 0 0.000384278
334 0 0 0 0 0 0 0 0 0 0 0 0 0.000509607
335 7466 466 0 1 0 1 0 1 0 1 1 0 0.000463051
336 7985 1125 1 1 0 1 1 1 0 1 1 1 0.000430254
337 8745 756 1 1 0 1 1 1 1 0 0 0 0.00047364
338 16166 789 1 1 1 1 1 1 1 1 1 0 0.000358934
339 14536 987 1 1 1 1 1 0 1 1 1 1 0.000464745
340 9681 412 0 0 1 1 0 1 1 1 1 1 0.000487035
341 9940 261 1 1 1 0 0 1 1 0 1 1 0.000428863
342 8327 259 0 1 0 1 0 1 1 1 0 1 0.000429373
343 12078 1378 1 1 1 1 1 0 1 1 1 1 0.000500132
344 6432 205 0 1 1 1 1 0 0 1 0 0 0.00041936
345 10490 406 1 0 1 1 1 0 1 0 0 0 0.000338353
346 8063 451 1 0 0 1 0 0 0 1 1 0 0.000545099
347 6463 365 0 0 0 1 1 0 0 1 0 0 0.000377807
348 7345 349 1 1 1 0 1 1 1 0 0 0 0.000416851
349 7940 506 1 0 0 1 0 0 1 1 1 0 0.000648618
350 6347 604 0 0 0 1 0 1 1 0 0 1 0.00043191
351 3031 83 0 0 0 0 1 0 0 1 0 0 0.000633793
352 11504 603 1 1 1 0 0 1 0 1 1 1 0.000569498
353 13810 1101 1 1 1 0 1 1 1 1 1 1 0.000586775
354 11434 862 1 1 1 1 0 1 1 1 1 1 0.000440091
355 929 45 0 0 1 0 0 0 0 0 0 0 0.000679322
356 7102 635 0 1 1 1 1 0 1 0 1 0 0.000573681
357 7725 446 0 1 0 1 1 1 0 0 0 0 0.00050756
358 7965 485 1 1 1 1 1 1 0 1 0 0 0.000386067
359 3908 73 0 0 1 0 0 0 0 0 1 0 0.000432751
360 2305 112 0 0 0 1 0 0 0 0 0 0 0.000454079
361 11627 1107 1 1 1 1 1 0 1 1 1 1 0.000477795
362 13296 405 1 1 1 1 1 1 1 1 1 0 0.000456821
363 8842 1596 1 1 1 1 1 1 1 0 1 1 0.000411844
364 12173 927 1 0 1 1 1 1 1 1 1 1 0.000341429
365 2827 53 1 0 0 0 1 0 0 0 0 0 0.000552752
366 8574 471 0 1 0 0 1 0 1 1 1 1 0.00057866
367 12038 972 1 1 1 1 1 1 1 0 1 1 0.000505073
368 13928 728 1 1 1 1 1 1 1 1 0 1 0.000414332
369 9517 1038 0 1 1 1 1 1 1 1 1 1 0.000459122
370 8181 415 0 1 1 0 1 1 1 0 1 0 0.000337852
371 11175 863 1 1 0 1 1 0 1 1 1 0 0.000624072
372 8010 693 0 1 1 0 1 0 0 1 1 1 0.00040613
373 8478 740 1 0 1 1 1 1 1 0 1 1 0.000550444
374 13108 499 1 1 1 1 1 0 1 1 1 1 0.000396476
375 11787 982 1 1 1 1 1 1 1 0 1 0 0.000506517
376 9426 618 0 1 1 0 1 0 0 1 1 0 0.000401061
377 2294 94 0 0 0 1 0 0 0 0 0 0 0.000424316
378 9161 263 0 1 1 0 0 1 1 0 0 1 0.000540205
379 10947 559 1 1 1 1 1 1 1 1 0 1 0.00043547
380 6665 430 1 0 1 1 0 1 1 0 0 1 0.000488324
381 10005 1026 1 1 0 1 0 0 1 1 1 0 0.000460635
382 7226 567 1 1 1 1 0 0 1 0 0 0 0.000595222
383 9099 570 1 1 1 1 0 1 1 0 0 1 0.00057983
384 13030 1033 1 1 1 1 1 1 0 1 1 1 0.000340445
385 11824 784 1 1 1 0 1 1 0 1 1 1 0.000746608
386 12399 863 1 1 1 1 1 1 1 0 1 1 0.000418157
387 3510 220 0 0 0 0 1 0 0 0 0 1 0.000386587
388 5468 325 1 0 0 0 0 1 0 0 1 0 0.000353098
389 11958 738 0 1 1 0 1 1 0 1 1 1 0.00052138
390 0 0 0 0 0 0 0 0 0 0 0 0 0.000395864
391 5657 402 0 0 1 1 1 0 1 0 0 0 0.000456417
392 13120 916 1 1 0 1 1 1 1 1 1 1 0.000788077
393 9366 501 0 1 0 1 0 1 1 1 0 0 0.000462897
394 9150 668 0 0 0 1 1 1 0 0 1 1 0.000549672
395 13761 831 1 1 1 0 1 1 1 1 1 1 0.000502047
396 5719 320 1 0 1 0 0 1 1 0 0 0 0.00041562
397 10272 788 1 1 1 1 1 0 1 0 1 0 0.000402405
398 9377 314 0 1 0 0 0 1 0 1 1 1 0.000424104
399 14065 822 1 1 1 1 1 1 1 0 1 1 0.000516094
400 14234 554 0 1 0 1 1 0 1 1 1 1 0.000436546
401 9089 617 0 1 1 1 0 1 1 1 0 1 0.00041143
402 2504 74 0 0 0 0 1 0 0 1 0 0 0.000475365
403 12805 1166 1 1 1 1 0 1 1 1 1 1 0.000535256
404 13295 982 1 1 1 1 0 1 1 1 1 1 0.000730513
405 8448 1248 1 1 1 1 0 1 1 1 1 1 0.000409256
406 10131 390 0 1 1 0 1 0 1 0 1 1 0.000394431
407 11301 1056 1 0 1 1 1 1 1 0 1 1 0.000454841
408 7280 302 1 1 1 1 0 0 0 1 0 0 0.000362719
409 6793 301 0 1 1 1 1 0 1 0 0 0 0.00047384
410 11249 871 0 1 1 1 1 1 1 1 1 1 0.000378816
411 10747 1150 1 1 1 1 1 0 0 1 1 0 0.000504632
412 6317 405 1 0 0 0 0 0 1 0 1 1 0.000436781
413 10103 1005 1 1 0 0 0 1 0 1 1 1 0.00054163
414 7835 1005 0 1 1 1 1 1 1 1 1 1 0.000687251
415 9325 736 1 1 1 1 1 1 0 1 0 1 0.001277175
416 10645 716 1 0 0 1 0 0 1 0 1 1 0.000798716
417 0 0 0 0 0 0 0 0 0 0 0 0 0.000578888
418 8150 856 0 1 1 1 1 1 0 1 0 1 0.00080076
419 4323 128 1 0 0 1 0 0 0 0 1 0 0.000479085
420 10089 830 0 0 1 1 1 1 0 1 1 1 0.000427309
421 2395 93 0 0 0 0 1 0 0 0 0 0 0.000485342
422 12145 459 0 0 1 1 0 1 1 1 0 1 0.000843857
