106 22552 1332 0 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 1 1.168069622
107 25845 2051 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1.128090553
108 28311 2088 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1.150536944
109 12116 501 1 0 1 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1.160059395
110 15130 958 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1.181282669
111 25566 1739 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1.131503551
112 30492 2616 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1.12656617
113 29701 2770 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.171131414
114 23648 1573 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1.104433906
115 27612 2329 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1.142157633
116 18714 776 1 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1.167866556
117 10498 290 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1.166908372
118 13369 461 1 1 0 1 0 0 1 0 0 1 0 0 0 1 1 0 1 0 0 0 1 0 1.146106803
119 26254 2227 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1.150343461
120 27370 2442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1.102359299
121 8373 400 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1.126412765
122 15516 966 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 1 0 1.140302285
123 19165 2377 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1.130577221
124 21081 1663 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1.151707622
125 29753 1971 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1.099788489
126 14359 550 1 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1.167255175
127 18803 926 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1.183226969
128 16765 823 0 1 0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 1 1 0 1 0 1.155266461
129 4325 34 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1.142930279
130 22774 1348 1 1 0 1 1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 1 1.137336194
131 8431 155 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1.128587561
132 25928 1292 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1.1327232010000001
133 22411 1532 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1.118968275
134 15193 746 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1.152394997
135 20547 1344 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1.201647509
136 24961 1868 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1.120495816
137 18674 1228 1 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1 1 1 0 1.147821079
138 30251 2445 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1.178965497
139 25608 2139 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1.119711137
140 25030 2267 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1.139975107
141 11694 437 0 0 1 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1.151239624
142 20238 982 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 1.158875102
143 19687 2013 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1.169400675
144 6636 75 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1.203888758
145 28551 2414 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1.139761183
146 15850 748 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1.141536048
147 21278 1748 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1.154540824
148 26897 2749 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1.121091416
149 17940 800 0 1 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1 0 1 1 1.173793473
150 21644 1467 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 1.171590479
151 27979 2153 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1.154209367
152 6517 173 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1.191351544
153 32464 2546 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1.1334822230000001
154 22544 2437 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1.144481727
155 26961 2643 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1.134233988
156 3548 49 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1.14801856
157 4385 52 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.153606919
158 21034 896 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1.1633942290000001
159 23519 1586 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1.096694451
160 20427 1085 0 0 0 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1.130282005
161 17598 1114 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 1 0 1 1 0 0 1.134021518
162 19044 1103 1 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1.128768323
163 4946 166 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1.171544418
164 6577 265 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1.120920081
165 22394 1974 1 1 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1.125640323
166 26193 2243 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1.146978205
167 5372 203 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1.152794114
168 6909 292 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.188987646
169 20668 2710 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1.1621258
170 26656 956 1 1 1 0 1 1 1 0 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1.118595204
171 14878 514 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1.151737434
172 18684 532 0 0 1 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 1.13257649
173 19998 1356 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1.14281575
174 16111 812 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 0 1 1 0 1.162344158
175 21661 2338 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1.135627192
176 10068 457 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 1.140922586
177 21934 2243 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.174583532
178 27575 2086 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.168749538
179 15203 630 1 1 1 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1.100978741
180 29157 2335 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1.125055897
181 23850 1776 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1.148985682
182 2232 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.149786018
183 15124 990 0 0 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0 1 0 1 1 1.1110388979999999
184 26134 2207 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1.137962055
185 22982 1483 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1.148669815
186 30750 2228 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1.18126077
187 17095 1054 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1.121534096
188 29278 2059 1 0 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1.121022442
189 22950 2963 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1.143831621
190 16660 431 0 0 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1 0 0 1 1.139722153
191 24057 1811 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1.113086819
192 29624 2670 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.108877453
193 6580 110 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1.108013653
194 24569 2609 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1.108765112
195 10327 380 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1.136999644
196 18566 1665 0 1 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1.111731178
197 19132 1529 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1 1 1 1.125401046
198 22804 2122 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1.175899998
199 25462 1182 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1.168084835
200 31084 1922 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.129143329
201 28292 2428 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.157231463
202 2137 88 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.158043134
203 36468 2539 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.152266184
204 20519 2099 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1.184356083
205 29158 1882 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1.134301537
206 10419 385 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 1 1.134986498
207 22117 2099 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1.118605088
208 24248 1263 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 1 1.130493355
209 23503 2323 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1.146027304
210 19433 1139 1 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 0 1.196202494
211 28060 2766 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1.137870179
212 22496 2131 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.169999937
213 19387 1388 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1.137153401
214 22508 1890 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1.127684052
215 26558 1544 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1.114721068
216 9367 139 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1.155758185
217 20786 1000 0 1 0 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 0 0 1.130815374
218 17636 773 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 1.159178936
219 23493 1705 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 1 1.159149679
220 17998 492 0 0 1 1 0 1 1 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 1.1767621990000001
221 14005 1135 0 1 0 1 0 0 1 1 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1.137455136
222 12330 260 1 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1.138593081
223 29813 1874 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1.134941221
224 26765 2094 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1.198554935
225 21288 1677 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 1.169444517
226 27662 3142 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1.157571376
227 26666 1569 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1.146179536
228 17318 759 1 0 1 0 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1.1228400729999999
229 25145 1053 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1.158709541
230 4909 87 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1.1296344
231 29715 2582 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1.145187594
232 24804 1584 1 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1.101640985
233 16452 893 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 1 0 0 1 0 0 1 1.150774248
234 27215 2416 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1.120016349
235 15617 1114 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 1 1.17039924
236 21805 2667 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.09077814
237 21936 1479 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 1.104967189
238 15962 907 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0 0 1 1 0 0 1 1 1.138867557
239 25941 2044 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1.127682414
240 22810 1786 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1.16866044
241 26937 1809 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1.169230758
242 8663 206 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 1.134218185
