38 21341 2695 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0.140984851
39 13696 489 1 0 0 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0.144158106
40 10863 367 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0.24739217
41 21445 1933 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0.272144492
42 13808 743 0 0 1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 0.282002688
43 15675 1235 0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0.281361999
44 18791 2465 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0.28106811
45 17885 785 1 0 1 0 0 0 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0.279623751
46 16493 1113 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 0.284560234
47 20778 2573 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0.283443075
48 25501 1991 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.276926387
49 18969 896 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0.295657081
50 21561 1561 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0.282324302
51 9520 286 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0.275015261
52 14649 688 0 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 1 0 1 0 0.147112517
53 28579 2073 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.140043124
54 18117 957 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 1 1 0.136183899
55 20988 1590 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0.13123173
56 17745 2511 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.133757771
57 13487 674 1 1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 1 0.138262254
58 27658 1663 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0.143926236
59 25731 2072 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.138425832
60 24902 1918 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0.145402903
61 21534 2000 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.147997935
62 26185 1808 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.128454978
63 18043 1010 1 0 1 0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 1 0 0.137731474
64 18218 1012 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 1 0.138736413
65 15681 686 0 0 1 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0.144276863
66 15683 844 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 1 1 0 0.149364072
67 25267 2694 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.209732546
68 28944 1778 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0.277792828
69 21264 1176 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0.276628446
70 4454 61 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0.28096759
71 24433 1785 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0.274426964
72 20384 1561 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 0.275135583
73 24215 2145 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 0.275199591
74 19611 1873 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0.282297635
75 7414 72 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0.270275954
76 27779 2205 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0.283460071
77 20537 2597 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 0.268858291
78 12188 195 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0.274778199
79 21921 1876 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0.195651939
80 22053 2141 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.134767401
81 21600 1775 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0.141972467
82 8417 118 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0.137778079
83 4168 48 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.147071464
84 12616 620 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0.134950735
85 23656 2087 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0.128901746
86 21301 1672 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0.144563728
87 8249 216 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0.245112889
88 26574 2233 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0.271986211
89 13537 432 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0.273956633
90 18386 2019 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.28436431
91 22733 1625 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 1 1 0 0.270525325
92 16487 771 1 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0.282676779
93 5152 183 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0.287806909
94 12639 418 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0 0 1 0.287309507
95 20594 2441 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0.293785603
96 18731 1005 0 0 0 0 0 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 0.277802745
97 26395 1979 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0.264276626
98 26430 1303 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0.281152836
99 25088 1628 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0.1412531
100 11403 396 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0.139956462
101 12894 391 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0.138548448
102 14326 662 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0.131524587
103 23188 2023 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.141519305
104 22176 1977 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0.133506272
105 19929 968 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 1 1 0 1 0 0.139025214
106 18528 1567 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0.146774678
107 7047 143 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0.272297194
108 25899 1412 1 0 0 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0.285068613
109 12400 491 1 1 1 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0.292166431
110 25420 1843 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0.271895366
111 8172 357 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0.285267082
112 7900 249 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0.279882479
113 17301 1150 0 1 1 1 1 1 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0.287298035
114 14603 907 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 1 1 1 0.270094052
115 19343 912 0 1 1 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0.289911086
116 24546 2373 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.274588007
117 7323 355 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0.277339226
118 5594 69 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0.229690135
119 3493 68 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.144143694
120 25569 2137 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.146806059
121 10705 258 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0.139972421
122 24974 1535 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0.146423169
123 22479 1448 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0.152395465
124 12423 727 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0.138115975
125 13051 632 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0.137812225
126 23503 1831 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0.25301357
127 22037 1566 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0.267095955
128 16729 966 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 0 0 1 0.282600755
129 21529 1631 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.284497258
130 14486 333 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0.274683208
131 26050 1555 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.281184362
132 13386 500 1 1 0 0 1 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0.270167733
133 24554 2521 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.279661583
134 18640 1247 0 1 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 0 0 1 0.278186986
135 17035 2301 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0.275074725
136 13811 868 0 0 1 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0.277398297
137 24197 1626 1 0 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0.294769508
138 22671 2102 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.152060174
139 23369 1919 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0.140397444
140 10706 379 0 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0.146804582
141 4784 205 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0.145358549
142 11333 468 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0.138608609
143 25671 2429 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0.139540991
144 9458 375 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0.135042052
145 23048 2162 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0.161779146
146 18679 1153 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1 1 0.264839138
147 7412 126 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0.271527029
148 18742 1615 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0.284752618
149 24947 2213 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0.277629451
150 20184 925 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0.285889492
151 22638 1756 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0.274490817
152 3931 42 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0.279621445
153 8374 275 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0.272433417
154 24742 1943 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 0.259965601
155 17636 1405 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0.285165747
156 8346 215 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0.265707208
157 19955 2483 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.24883516
158 15751 889 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0.144774229
159 26737 2090 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0.138435303
160 24950 1234 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0.138412736
161 9697 393 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0.185126492
162 26722 2121 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0.137054933
163 27575 1501 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0.140713924
164 7332 261 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0.13284975
165 9893 246 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 0 0.245938
166 17769 877 0 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 0 1 0 0.268385507
167 13261 1038 0 1 0 0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 1 1 0.27595572
168 24594 2037 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0.276307161
169 8908 201 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0.275949603
170 18571 823 0 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 0.276846245
171 30509 1930 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.274157487
172 19832 1473 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0.278971156
173 19608 2677 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.285335005
174 14176 1006 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 1 1 0.279712977
175 21034 1417 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0.272250881
176 18385 672 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 0.267081951
177 11157 244 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0.17412379
178 1914 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.145738322
179 14152 569 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0.144055945
180 5807 223 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0.143975556
181 12553 682 1 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0.141684951
182 22347 1426 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0.149303303
183 10005 443 0 1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0.14914023
184 22078 2310 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0.20190061
185 18496 1443 1 1 1 0 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0.284354444
186 31330 1073 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0.287244284
187 14787 545 1 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0.282822051
188 20431 1215 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0.28387234
189 18910 2298 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0.273537277
190 18041 987 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0.274894827
191 5950 137 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0.285467665
192 24612 1376 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0.275526772
193 17346 1166 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0.272806377
194 18578 1071 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 0 0.28305784
195 17600 1286 0 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 0 0 0 1 0.277722067
196 20230 2337 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.197482273
197 23841 2026 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.138899021
198 16059 862 0 0 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0 0.129328746
199 17333 1075 0 0 1 1 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 1 0.145979324
200 14503 811 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0.142104526
201 17156 1178 0 1 0 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0.148262809
202 7602 348 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0.146547997
203 10510 390 1 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0.134320882
204 5646 77 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0.285927729
205 9157 222 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0.269638173
206 24781 2134 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.282760433
207 24445 2874 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.273177663
208 15440 351 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 0.275742534
209 21621 2082 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0.271027587
210 23026 1662 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0.298810947
211 19365 1417 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 1 0 0.267667245
212 24074 1544 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 0.276379262
213 27628 2233 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.275555898
214 19258 1264 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 0 1 1 0 1 0.272795544
215 23934 1184 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0.276963843
216 20126 751 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 0.146413446
217 23263 1184 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0.137757549
218 10821 517 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0.128085625
219 16384 1050 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0.1315923
220 28199 1916 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0.147938789
221 10482 232 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0.144318723
222 26199 2265 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0.142210534
223 19207 583 1 0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 1 0.189205487
224 13684 1066 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0.282622726
225 26875 1658 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0.275726938
226 9324 370 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0.271788235
227 6596 298 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0.278437289
228 24750 1287 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0.273363419
229 16183 1243 1 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 0.286062468
230 24368 1728 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0.285626921
231 13428 392 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 1 1 0 0 0.277988915
232 28544 2181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.282409373
233 21952 1688 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0.285625133
234 21974 1740 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0.279157594
235 8945 312 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0.187917177
236 22164 2046 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0.144000414
237 21426 2045 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0.142441443
238 20635 1669 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 0.145135816
239 20138 1412 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0 0.139450358
240 25520 2254 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.137152417
241 11406 992 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0.145777269
242 602 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.146661183
243 17095 957 0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 1 1 1 0.247646475
244 18042 750 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0.2726025
245 21473 1155 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1 0 1 0.273159558
246 22918 1275 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 0 1 1 0.274577439
247 25147 2702 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0.27167214
248 24975 2808 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.276767255
249 13610 338 1 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0.280783749
250 17124 579 0 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0.273751249
251 19278 630 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0.286662418
252 14494 599 1 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 1 0 0.26826574
253 26409 2017 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0.2783225
254 11552 487 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0.260786932
255 17681 928 0 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0.159562725
256 13652 967 1 1 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0.140815477
257 20737 2291 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.137822963
258 11561 662 0 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 0.136333201
259 22087 1141 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0.149668149
260 20066 1429 0 0 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 0.141664898
261 7483 341 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0.13696734
